delivery_id,order_id,delivery_status,delivery_time,rider_id
816,816,Delayed,23:40:00,135
817,817,Delivered,19:00:00,52
818,818,Delayed,15:00:00,55
819,819,Delivered,19:20:00,297
820,820,Delivered,08:20:00,51
821,821,Delivered,15:40:00,211
822,822,Delivered,01:20:00,290
823,823,Delivered,08:20:00,49
824,824,Delayed,19:20:00,180
825,825,Delayed,14:40:00,5
826,826,Delayed,10:40:00,150
827,827,Delivered,03:20:00,51
828,828,Delivered,03:20:00,98
829,829,Delivered,15:40:00,34
830,830,Delayed,10:20:00,213
831,831,Delayed,16:40:00,231
832,832,Delivered,19:40:00,41
833,833,Not Delivered,05:00:00,29
834,834,Delivered,05:40:00,227
835,835,Delivered,08:40:00,275
836,836,Delivered,17:00:00,246
837,837,Delivered,20:20:00,155
838,838,Delivered,08:20:00,103
839,839,Delayed,02:00:00,35
840,840,Delivered,20:00:00,13
841,841,Delivered,16:40:00,131
842,842,Not Delivered,20:00:00,262
843,843,Delivered,23:40:00,273
844,844,Delivered,18:20:00,206
845,845,Delivered,05:40:00,181
846,846,Delivered,08:40:00,73
847,847,Delivered,01:00:00,251
848,848,Delivered,21:00:00,35
849,849,Delayed,06:40:00,201
850,850,Delivered,03:00:00,153
851,851,On Time,16:00:00,65
852,852,Delivered,01:40:00,298
853,853,Delivered,06:40:00,294
854,854,Delivered,22:40:00,286
855,855,Delivered,08:40:00,192
856,856,Delivered,06:40:00,115
857,857,Delayed,20:00:00,151
858,858,Delivered,10:20:00,282
859,859,Not Delivered,15:20:00,155
860,860,Delivered,18:40:00,249
861,861,Delivered,09:20:00,26
862,862,On Time,23:20:00,130
863,863,Delivered,12:00:00,265
864,864,Delivered,18:40:00,89
865,865,Delivered,16:00:00,288
866,866,Not Delivered,13:00:00,21
867,867,Delivered,11:40:00,253
868,868,Delivered,10:00:00,229
869,869,Delivered,10:20:00,218
870,870,Delivered,03:20:00,27
871,871,Delayed,18:00:00,196
872,872,Delivered,11:20:00,171
873,873,On Time,15:40:00,115
874,874,On Time,11:40:00,81
875,875,Delivered,22:00:00,223
876,876,Delivered,19:20:00,182
877,877,Delivered,07:40:00,33
878,878,Delivered,16:00:00,129
879,879,Delivered,12:00:00,237
880,880,Not Delivered,20:20:00,140
881,881,Delivered,06:00:00,3
882,882,Not Delivered,21:20:00,73
883,883,Delivered,08:00:00,290
884,884,Delivered,02:00:00,90
885,885,Delivered,09:00:00,222
886,886,Delivered,12:20:00,287
887,887,Delivered,11:40:00,28
888,888,Delivered,11:40:00,183
889,889,Delivered,14:00:00,49
890,890,Not Delivered,03:20:00,2
891,891,Delivered,23:20:00,149
892,892,Delivered,06:00:00,187
893,893,Delivered,04:20:00,53
894,894,Delivered,05:00:00,70
895,895,Delivered,07:40:00,192
896,896,Delivered,11:20:00,264
897,897,Delivered,04:00:00,6
898,898,Delivered,04:00:00,86
899,899,Delivered,16:20:00,22
900,900,Delivered,04:20:00,21
901,901,Delivered,09:40:00,292
902,902,Delivered,13:00:00,95
903,903,Delivered,07:40:00,30
904,904,Delivered,21:20:00,9
905,905,On Time,05:20:00,114
906,906,Delivered,11:40:00,2
907,907,Delivered,12:40:00,180
908,908,Delivered,01:20:00,290
909,909,Delivered,01:40:00,94
910,910,On Time,04:40:00,36
911,911,On Time,04:00:00,102
912,912,Delivered,18:40:00,96
913,913,Delivered,01:20:00,230
914,914,Delivered,21:00:00,40
915,915,Delayed,02:20:00,242
916,916,Delivered,18:20:00,196
917,917,Delivered,19:00:00,292
918,918,Delivered,15:40:00,117
919,919,Delivered,04:00:00,138
920,920,Delivered,00:00:00,255
921,921,Delivered,23:20:00,50
922,922,Delivered,01:20:00,278
923,923,Delivered,19:40:00,96
924,924,Delivered,04:00:00,1
925,925,Delivered,13:00:00,180
926,926,Not Delivered,16:40:00,216
927,927,Delivered,07:20:00,221
928,928,Delivered,01:40:00,173
929,929,Delivered,17:20:00,251
930,930,Delivered,10:00:00,112
931,931,Delivered,20:40:00,291
932,932,Delivered,19:40:00,12
933,933,Delayed,09:00:00,175
934,934,Delivered,10:20:00,294
935,935,Delivered,04:00:00,100
936,936,Delivered,22:40:00,16
937,937,Delivered,11:20:00,257
938,938,Delivered,05:20:00,134
939,939,Not Delivered,12:20:00,292
940,940,Delivered,14:00:00,59
941,941,Not Delivered,04:00:00,296
942,942,Delivered,21:00:00,237
943,943,Delivered,10:40:00,134
944,944,Not Delivered,15:00:00,72
945,945,Delivered,21:00:00,36
946,946,Delivered,16:40:00,159
947,947,Delivered,16:00:00,239
948,948,Delivered,12:20:00,59
949,949,Not Delivered,01:40:00,250
950,950,Delivered,18:00:00,85
951,951,Not Delivered,17:40:00,39
952,952,Delivered,06:40:00,193
953,953,Delivered,16:20:00,89
954,954,Delivered,04:20:00,89
955,955,Delivered,23:20:00,23
956,956,Delivered,13:00:00,238
957,957,Delivered,00:20:00,208
958,958,Delivered,19:20:00,289
959,959,Delivered,23:00:00,8
960,960,Delivered,18:00:00,279
961,961,Delivered,14:20:00,12
962,962,Delivered,03:40:00,180
963,963,On Time,14:00:00,64
964,964,Delivered,11:40:00,13
965,965,Not Delivered,00:40:00,273
966,966,Delivered,16:20:00,87
967,967,Delivered,07:00:00,60
968,968,Delivered,04:20:00,47
969,969,Delivered,20:00:00,27
970,970,Delivered,06:40:00,191
971,971,Delivered,09:20:00,111
972,972,Delivered,05:00:00,220
973,973,Delivered,06:20:00,189
974,974,Delivered,15:40:00,157
975,975,Delivered,15:00:00,158
976,976,On Time,10:40:00,175
977,977,Delivered,11:20:00,298
978,978,Delivered,03:40:00,278
979,979,Delivered,11:00:00,294
980,980,Delivered,22:00:00,172
981,981,Delivered,17:00:00,230
982,982,Delivered,18:00:00,262
983,983,Delivered,04:20:00,188
984,984,Delivered,22:40:00,113
985,985,Delivered,07:20:00,291
986,986,Delivered,15:40:00,167
987,987,Not Delivered,19:20:00,112
988,988,Delivered,11:40:00,272
989,989,Delivered,12:20:00,112
990,990,Delivered,23:00:00,59
991,991,Delayed,19:40:00,139
992,992,Delivered,11:00:00,36
993,993,Delivered,15:40:00,55
994,994,Delivered,17:20:00,298
995,995,Delayed,01:20:00,59
996,996,Delivered,03:20:00,289
997,997,Delivered,07:20:00,33
998,998,Delivered,20:20:00,141
999,999,Delivered,00:40:00,85
1000,1000,Delivered,03:20:00,74
1001,1001,Delivered,15:40:00,55
1002,1002,Not Delivered,00:00:00,113
1003,1003,Delivered,14:40:00,171
1004,1004,Delivered,23:20:00,146
1005,1005,Delayed,19:40:00,108
1006,1006,Delivered,05:20:00,233
1007,1007,Delivered,16:40:00,79
1008,1008,Delivered,05:40:00,241
1009,1009,Not Delivered,16:20:00,267
1010,1010,Not Delivered,01:40:00,210
1011,1011,Delivered,09:00:00,262
1012,1012,Delivered,06:40:00,253
1013,1013,On Time,03:00:00,60
1014,1014,Delivered,18:00:00,119
1015,1015,Delivered,01:00:00,232
1016,1016,Delivered,10:00:00,247
1017,1017,Delivered,12:00:00,257
1018,1018,Delivered,05:40:00,197
1019,1019,Delivered,01:40:00,234
1020,1020,Delivered,17:00:00,238
1021,1021,Delivered,15:20:00,229
1022,1022,Delivered,18:40:00,62
1023,1023,Delivered,20:00:00,299
1024,1024,Delivered,19:20:00,48
1025,1025,Not Delivered,11:20:00,77
1026,1026,Delivered,13:40:00,88
1027,1027,Delivered,13:40:00,64
1028,1028,Delivered,00:40:00,219
1029,1029,Delivered,02:20:00,11
1030,1030,On Time,01:00:00,124
1031,1031,Delivered,02:40:00,178
1032,1032,Delivered,16:00:00,185
1033,1033,Delivered,21:00:00,279
1034,1034,Delivered,06:20:00,214
1035,1035,Delivered,08:20:00,61
1036,1036,Delivered,02:00:00,179
1037,1037,Delivered,19:20:00,71
1038,1038,Delivered,23:20:00,39
1039,1039,Delivered,16:40:00,256
1040,1040,Delivered,07:00:00,63
1041,1041,Delivered,04:00:00,124
1042,1042,Delayed,13:20:00,71
1043,1043,Delivered,22:00:00,136
1044,1044,Delivered,01:40:00,93
1045,1045,Delivered,18:20:00,277
1046,1046,Delivered,00:40:00,190
1047,1047,Delivered,15:00:00,147
1048,1048,On Time,08:00:00,54
1049,1049,Delayed,17:00:00,6
1050,1050,Delivered,12:00:00,196
1051,1051,Delivered,11:20:00,196
1052,1052,Delivered,23:40:00,249
1053,1053,Delivered,01:00:00,164
1054,1054,Delayed,21:40:00,135
1055,1055,Delivered,22:00:00,231
1056,1056,Not Delivered,14:00:00,6
1057,1057,Delivered,17:40:00,291
1058,1058,Delayed,18:40:00,273
1059,1059,Delayed,10:20:00,7
1060,1060,Delivered,07:40:00,36
1061,1061,Delivered,02:20:00,80
1062,1062,Delivered,19:00:00,110
1063,1063,Delivered,21:00:00,215
1064,1064,Delivered,15:40:00,27
1065,1065,Delivered,23:20:00,106
1066,1066,Delivered,21:20:00,135
1067,1067,Delivered,05:20:00,250
1068,1068,Delivered,17:40:00,282
1069,1069,Delivered,00:00:00,279
1070,1070,Delivered,16:00:00,290
1071,1071,Delivered,19:00:00,299
1072,1072,Delivered,06:40:00,269
1073,1073,Delivered,03:40:00,55
1074,1074,Delivered,00:20:00,164
1075,1075,Delivered,13:00:00,113
1076,1076,Delivered,16:40:00,145
1077,1077,On Time,04:00:00,103
1078,1078,Delivered,15:00:00,269
1079,1079,Delivered,04:20:00,249
1080,1080,Delivered,08:40:00,160
1081,1081,Delivered,01:20:00,25
1082,1082,Delayed,23:40:00,54
1083,1083,Delivered,06:40:00,279
1084,1084,Delayed,14:40:00,245
1085,1085,Delivered,21:40:00,203
1086,1086,Delivered,14:40:00,2
1087,1087,Delivered,19:40:00,217
1088,1088,Delayed,06:20:00,22
1089,1089,Delivered,15:00:00,113
1090,1090,Delivered,21:20:00,241
1091,1091,Delivered,21:00:00,57
1092,1092,Delayed,10:40:00,221
1093,1093,Delayed,09:20:00,285
1094,1094,Delivered,20:00:00,11
1095,1095,Delivered,17:40:00,217
1096,1096,Delivered,23:00:00,166
1097,1097,Delivered,16:40:00,124
1098,1098,Delivered,18:40:00,273
1099,1099,Delivered,15:40:00,286
1100,1100,Delivered,07:20:00,240
1101,1101,Delivered,21:00:00,164
1102,1102,Delayed,14:40:00,32
1103,1103,Delivered,17:20:00,65
1104,1104,Delivered,01:40:00,113
1105,1105,Delivered,17:00:00,116
1106,1106,Delivered,19:20:00,215
1107,1107,Delivered,23:00:00,178
1108,1108,Delivered,23:20:00,14
1109,1109,Delivered,08:00:00,112
1110,1110,Delayed,12:40:00,149
1111,1111,Delivered,05:00:00,153
1112,1112,Delayed,21:40:00,92
1113,1113,Delivered,19:40:00,162
1114,1114,Delivered,07:00:00,118
1115,1115,Delivered,02:40:00,135
1116,1116,Delivered,17:20:00,194
1117,1117,Delivered,19:20:00,181
1118,1118,Delayed,11:40:00,213
1119,1119,Delayed,07:00:00,150
1120,1120,Delivered,11:40:00,70
1121,1121,Delivered,05:20:00,287
1122,1122,On Time,06:40:00,134
1123,1123,On Time,21:20:00,127
1124,1124,Delivered,20:00:00,289
1125,1125,Delivered,19:20:00,131
1126,1126,On Time,22:00:00,257
1127,1127,On Time,04:00:00,26
1128,1128,Not Delivered,06:20:00,287
1129,1129,Delivered,02:20:00,230
1130,1130,Delivered,16:20:00,90
1131,1131,Delivered,08:20:00,250
1132,1132,Delivered,21:40:00,42
1133,1133,On Time,10:40:00,285
1134,1134,Delayed,05:00:00,193
1135,1135,Delivered,17:00:00,78
1136,1136,Delivered,14:00:00,16
1137,1137,Delivered,14:20:00,142
1138,1138,Delivered,13:40:00,93
1139,1139,Delivered,02:20:00,141
1140,1140,Delivered,02:40:00,201
1141,1141,Delivered,22:00:00,231
1142,1142,Not Delivered,13:20:00,181
1143,1143,Delivered,16:20:00,54
1144,1144,Delayed,11:20:00,247
1145,1145,Delivered,09:00:00,191
1146,1146,Delivered,18:40:00,122
1147,1147,Delivered,10:20:00,121
1148,1148,Not Delivered,10:40:00,259
1149,1149,Delivered,10:40:00,59
1150,1150,Delivered,04:40:00,23
1151,1151,Delivered,12:40:00,191
1152,1152,Delivered,06:20:00,107
1153,1153,Delivered,21:40:00,167
1154,1154,Delivered,21:40:00,239
1155,1155,Delivered,04:20:00,22
1156,1156,Delivered,18:20:00,188
1157,1157,Delivered,08:40:00,123
1158,1158,Delivered,05:00:00,263
1159,1159,Delivered,15:40:00,22
1160,1160,Not Delivered,13:40:00,58
1161,1161,Delivered,23:20:00,294
1162,1162,Delivered,02:40:00,28
1163,1163,Delivered,14:40:00,243
1164,1164,Delivered,12:40:00,251
1165,1165,Delivered,21:00:00,30
1166,1166,Delivered,11:40:00,51
1167,1167,Delivered,06:00:00,48
1168,1168,Delivered,22:00:00,181
1169,1169,Delivered,23:00:00,105
1170,1170,Not Delivered,15:40:00,48
1171,1171,Delivered,17:40:00,31
1172,1172,Delivered,22:00:00,119
1173,1173,Delivered,20:40:00,216
1174,1174,Delivered,14:40:00,182
1175,1175,Delivered,08:40:00,219
1176,1176,Delivered,13:00:00,178
1177,1177,Delivered,00:00:00,5
1178,1178,Delivered,12:40:00,30
1179,1179,Delivered,16:00:00,128
1180,1180,Delivered,07:00:00,285
1181,1181,Delivered,14:20:00,25
1182,1182,On Time,01:20:00,93
1183,1183,Delivered,23:40:00,196
1184,1184,Delivered,01:00:00,251
1185,1185,Not Delivered,03:00:00,175
1186,1186,Delivered,23:20:00,92
1187,1187,Delayed,13:00:00,113
1188,1188,On Time,00:20:00,158
1189,1189,Delayed,07:00:00,181
1190,1190,Delayed,16:00:00,223
1191,1191,Not Delivered,22:40:00,259
1192,1192,Delivered,09:20:00,173
1193,1193,Delayed,13:00:00,278
1194,1194,Delivered,22:20:00,271
1195,1195,Delivered,03:40:00,98
1196,1196,Delivered,18:00:00,65
1197,1197,Delivered,22:40:00,36
1198,1198,Delivered,05:20:00,112
1199,1199,Delayed,18:00:00,89
1200,1200,Delivered,05:40:00,36
1201,1201,Delivered,07:40:00,4
1202,1202,Delayed,12:40:00,210
1203,1203,Delivered,22:20:00,39
1204,1204,Delivered,03:40:00,122
1205,1205,Delivered,18:40:00,108
1206,1206,Delivered,02:40:00,175
1207,1207,Delivered,05:20:00,7
1208,1208,Delivered,16:00:00,80
1209,1209,Delivered,20:40:00,233
1210,1210,Delivered,20:00:00,282
1211,1211,Delivered,14:00:00,217
1212,1212,Not Delivered,16:00:00,148
1213,1213,Delivered,11:00:00,71
1214,1214,Not Delivered,22:00:00,174
1215,1215,Delivered,19:00:00,112
1216,1216,Delivered,16:00:00,30
1217,1217,Delivered,01:00:00,36
1218,1218,Delivered,05:00:00,114
1219,1219,On Time,08:00:00,115
1220,1220,Delivered,19:00:00,212
1221,1221,Delivered,23:40:00,23
1222,1222,Delivered,23:00:00,73
1223,1223,Delivered,07:00:00,15
1224,1224,Delayed,03:00:00,44
1225,1225,Delayed,14:00:00,215
1226,1226,Delivered,14:20:00,249
1227,1227,Delivered,05:00:00,262
1228,1228,Delivered,17:40:00,65
1229,1229,Delivered,09:00:00,78
1230,1230,Delivered,18:00:00,36
1231,1231,Delivered,14:00:00,42
1232,1232,Delivered,08:20:00,110
1233,1233,Delivered,18:00:00,23
1234,1234,Delivered,18:40:00,50
1235,1235,Delivered,01:00:00,259
1236,1236,Delivered,01:00:00,277
1237,1237,Not Delivered,18:20:00,272
1238,1238,Delivered,18:20:00,107
1239,1239,Delivered,13:40:00,285
1240,1240,Delayed,03:40:00,155
1241,1241,Delayed,10:20:00,74
1242,1242,Delayed,21:40:00,84
1243,1243,Delivered,00:20:00,38
1244,1244,Delivered,06:40:00,34
1245,1245,Delivered,06:20:00,283
1246,1246,Delivered,22:00:00,185
1247,1247,Delayed,21:40:00,216
1248,1248,Delivered,13:20:00,132
1249,1249,Delivered,22:20:00,157
1250,1250,Delayed,03:00:00,275
1251,1251,Not Delivered,09:20:00,26
1252,1252,Delivered,15:20:00,89
1253,1253,Delivered,13:00:00,164
1254,1254,Delivered,19:00:00,294
1255,1255,Delivered,12:20:00,178
1256,1256,Delivered,14:20:00,231
1257,1257,Delivered,00:20:00,192
1258,1258,Delayed,12:40:00,169
1259,1259,Delivered,03:40:00,211
1260,1260,Delivered,22:20:00,264
1261,1261,Delivered,16:00:00,216
1262,1262,Delivered,10:40:00,293
1263,1263,Delivered,21:40:00,108
1264,1264,Delivered,13:00:00,72
1265,1265,Delivered,05:20:00,2
1266,1266,Not Delivered,09:40:00,88
1267,1267,Delayed,20:00:00,246
1268,1268,Delivered,20:00:00,57
1269,1269,Delayed,19:00:00,47
1270,1270,Delivered,13:40:00,39
1271,1271,Delivered,08:20:00,243
1272,1272,Delayed,11:20:00,128
1273,1273,Delayed,18:40:00,263
1274,1274,Delayed,12:40:00,94
1275,1275,Delivered,01:00:00,218
1276,1276,Delivered,17:20:00,39
1277,1277,Delayed,11:40:00,2
1278,1278,Delivered,11:20:00,32
1279,1279,Delivered,20:40:00,150
1280,1280,Delivered,02:20:00,174
1281,1281,Delayed,10:20:00,139
1282,1282,Delivered,18:20:00,85
1283,1283,Delivered,18:40:00,221
1284,1284,Delivered,20:00:00,126
1285,1285,Not Delivered,03:20:00,31
1286,1286,Delivered,07:20:00,143
1287,1287,Delivered,03:00:00,263
1288,1288,Delayed,10:40:00,224
1289,1289,Delivered,05:20:00,250
1290,1290,Delivered,16:20:00,218
1291,1291,Delivered,17:20:00,108
1292,1292,Delivered,07:40:00,52
1293,1293,Delivered,18:20:00,45
1294,1294,Delivered,06:00:00,179
1295,1295,Delivered,14:00:00,150
1296,1296,Delivered,22:40:00,165
1297,1297,Delivered,22:20:00,273
1298,1298,Delivered,16:40:00,43
1299,1299,Delivered,22:20:00,255
1300,1300,Delivered,05:00:00,22
1301,1301,Delivered,23:00:00,4
1302,1302,Delivered,14:40:00,186
1303,1303,Delivered,08:20:00,3
1304,1304,Delivered,10:00:00,299
1305,1305,Not Delivered,22:40:00,17
1306,1306,Not Delivered,08:00:00,6
1307,1307,Not Delivered,16:40:00,189
1308,1308,Delivered,15:00:00,298
1309,1309,Delivered,22:00:00,257
1310,1310,Delivered,16:20:00,102
1311,1311,Delivered,12:20:00,128
1312,1312,Delivered,04:40:00,284
1313,1313,Delivered,13:20:00,95
1314,1314,Delivered,09:20:00,223
1315,1315,Delayed,03:40:00,233
1316,1316,Delivered,04:00:00,47
1317,1317,Delayed,08:00:00,88
1318,1318,Delivered,04:40:00,272
1319,1319,Delivered,01:00:00,153
1320,1320,Delivered,22:40:00,37
1321,1321,Delivered,22:40:00,264
1322,1322,Delivered,09:00:00,269
1323,1323,Not Delivered,13:00:00,219
1324,1324,Delivered,19:00:00,267
1325,1325,Not Delivered,19:00:00,2
1326,1326,Delivered,05:20:00,138
1327,1327,Delivered,00:40:00,56
1328,1328,Delayed,01:20:00,48
1329,1329,Delivered,10:40:00,246
1330,1330,Delayed,10:00:00,121
1331,1331,Delivered,13:20:00,187
1332,1332,Delivered,13:20:00,74
1333,1333,Delivered,18:20:00,261
1334,1334,Delivered,15:40:00,220
1335,1335,Delivered,16:20:00,37
1336,1336,Delivered,03:20:00,43
1337,1337,Delayed,03:20:00,158
1338,1338,Delayed,07:40:00,112
1339,1339,Delivered,11:40:00,24
1340,1340,Delivered,07:40:00,209
1341,1341,Delivered,13:40:00,217
1342,1342,Not Delivered,19:40:00,89
1343,1343,Delivered,17:00:00,280
1344,1344,Delivered,22:20:00,63
1345,1345,Delivered,02:00:00,269
1346,1346,Delivered,02:00:00,299
1347,1347,On Time,09:00:00,104
1348,1348,Delivered,21:20:00,158
1349,1349,Delivered,18:20:00,89
1350,1350,Delivered,05:00:00,41
1351,1351,Delivered,13:20:00,60
1352,1352,Delivered,17:40:00,22
1353,1353,Delivered,06:00:00,61
1354,1354,Not Delivered,07:40:00,75
1355,1355,Not Delivered,15:00:00,248
1356,1356,Delivered,04:40:00,4
1357,1357,Delivered,12:20:00,204
1358,1358,Delivered,12:40:00,59
1359,1359,Not Delivered,05:20:00,300
1360,1360,Delivered,20:40:00,192
1361,1361,On Time,13:00:00,214
1362,1362,Delivered,15:20:00,7
1363,1363,Delivered,01:20:00,155
1364,1364,Delivered,06:40:00,59
1365,1365,Delivered,03:40:00,19
1366,1366,Not Delivered,18:20:00,250
1367,1367,Delivered,12:00:00,65
1368,1368,Delivered,11:00:00,147
1369,1369,Delivered,04:20:00,249
1370,1370,Delivered,04:40:00,183
1371,1371,Delivered,14:40:00,43
1372,1372,Delivered,06:40:00,155
1373,1373,Delayed,21:20:00,277
1374,1374,Not Delivered,05:20:00,186
1375,1375,Delivered,15:40:00,18
1376,1376,Delivered,09:00:00,193
1377,1377,Delivered,01:20:00,121
1378,1378,Delivered,11:40:00,145
1379,1379,Delivered,14:40:00,163
1380,1380,Delivered,03:00:00,47
1381,1381,Delivered,21:20:00,127
1382,1382,Delivered,16:40:00,141
1383,1383,Delivered,22:20:00,31
1384,1384,Delivered,12:20:00,9
1385,1385,Delivered,10:40:00,227
1386,1386,Delivered,08:20:00,113
1387,1387,Delayed,07:00:00,16
1388,1388,Delivered,07:00:00,267
1389,1389,Delivered,16:00:00,56
1390,1390,Delivered,02:20:00,70
1391,1391,Delivered,20:20:00,300
1392,1392,Delivered,10:40:00,237
1393,1393,Delivered,12:20:00,35
1394,1394,Delayed,12:20:00,297
1395,1395,Delivered,20:00:00,161
1396,1396,Delivered,02:20:00,280
1397,1397,Delivered,20:40:00,296
1398,1398,Delivered,02:00:00,152
1399,1399,Delivered,20:20:00,43
1400,1400,Delivered,08:40:00,169
1401,1401,Delivered,09:20:00,79
1402,1402,Not Delivered,03:40:00,243
1403,1403,Delivered,03:00:00,228
1404,1404,Delivered,00:40:00,278
1405,1405,Delayed,16:40:00,229
1406,1406,Delivered,07:20:00,38
1407,1407,Delivered,18:20:00,148
1408,1408,Not Delivered,00:40:00,57
1409,1409,Delivered,01:40:00,265
1410,1410,Delivered,00:40:00,258
1411,1411,Delivered,05:20:00,41
1412,1412,Delivered,21:40:00,241
1413,1413,Delivered,23:00:00,231
1414,1414,Delivered,09:40:00,287
1415,1415,Delivered,02:40:00,179
1416,1416,Delivered,22:20:00,162
1417,1417,Delivered,12:00:00,189
1418,1418,Not Delivered,10:00:00,98
1419,1419,Delayed,10:00:00,3
1420,1420,On Time,17:20:00,88
1421,1421,Delivered,04:00:00,216
1422,1422,Delivered,18:20:00,80
1423,1423,Not Delivered,22:00:00,117
1424,1424,Delivered,11:40:00,43
1425,1425,Delivered,21:00:00,50
1426,1426,Not Delivered,03:20:00,296
1427,1427,Delayed,09:00:00,210
1428,1428,Delivered,20:20:00,124
1429,1429,Delivered,04:40:00,255
1430,1430,Delivered,10:20:00,292
1431,1431,Delivered,20:20:00,9
1432,1432,Delivered,02:00:00,63
1433,1433,On Time,05:20:00,29
1434,1434,Delivered,21:20:00,37
1435,1435,Delivered,21:20:00,237
1436,1436,Delivered,06:00:00,2
1437,1437,On Time,02:00:00,78
1438,1438,Delivered,21:40:00,132
1439,1439,Delivered,04:00:00,166
1440,1440,Delivered,12:20:00,110
1441,1441,Delivered,09:40:00,25
1442,1442,Delivered,20:00:00,75
1443,1443,Delivered,10:00:00,250
1444,1444,Delivered,07:40:00,281
1445,1445,Delivered,14:00:00,169
