order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
372,200,195,Chicken Shawarma,2025-04-11,06:00:00,Cancelled,886.93
373,22,244,Chicken Shawarma,2025-09-09,16:30:00,Delivered,597.25
374,219,200,Gulab Jamun,2025-01-15,16:30:00,Cancelled,983.2
375,226,102,Chicken Biryani,2025-05-04,01:30:00,Delivered,577.09
376,405,121,Peri Peri Fries,2025-10-04,19:30:00,Delivered,508.11
377,271,232,Paneer Butter Masala,2025-04-30,06:00:00,Cancelled,831.41
378,389,78,Margherita Pizza,2025-01-24,10:30:00,Delivered,499.3
379,102,72,Chicken Shawarma,2025-08-09,15:00:00,Delivered,135.3
380,145,203,Chicken Shawarma,2025-11-25,12:00:00,Pending,685.67
381,456,106,Cheese Burst Pizza,2025-06-14,16:30:00,Delivered,204.86
382,147,250,Margherita Pizza,2025-04-09,03:00:00,Delivered,269.46
383,261,119,Peri Peri Fries,2025-06-10,00:00:00,Delivered,709.36
384,279,170,Chicken Shawarma,2025-12-05,10:30:00,Cancelled,840.68
385,339,171,Margherita Pizza,2025-07-31,22:30:00,Cancelled,305.71
386,14,33,Butter Chicken,2025-07-05,07:30:00,Delivered,613.5
387,266,79,Hakka Noodles,2025-08-16,16:30:00,Delivered,513.16
388,287,165,Hakka Noodles,2025-12-08,18:00:00,Delivered,106.09
389,141,78,Gulab Jamun,2025-08-29,15:00:00,Delivered,467.14
390,383,119,Chicken Biryani,2025-02-24,12:00:00,Delivered,781.32
391,406,218,Cheese Burst Pizza,2025-03-20,06:00:00,Delivered,447.04
392,293,57,Paneer Butter Masala,2025-03-24,03:00:00,Delivered,257.82
393,423,192,Peri Peri Fries,2025-10-29,06:00:00,Delivered,874.27
394,394,192,Cheese Burst Pizza,2025-07-01,03:00:00,Delivered,139.52
395,31,188,Chicken Shawarma,2025-01-05,19:30:00,Delivered,215.17
396,171,52,Margherita Pizza,2025-06-13,19:30:00,Delivered,589.05
397,355,72,Margherita Pizza,2025-09-22,04:30:00,Delivered,624.82
398,205,241,Peri Peri Fries,2025-02-07,12:00:00,Cancelled,352.34
399,478,68,Cheese Burst Pizza,2025-03-08,13:30:00,Delivered,168.81
400,482,100,Margherita Pizza,2025-05-14,12:00:00,Delivered,735.71
401,420,82,Margherita Pizza,2025-06-03,01:30:00,Delivered,284.81
402,291,155,Paneer Butter Masala,2025-05-27,10:30:00,Delivered,208.32
403,111,59,Chicken Biryani,2025-04-27,10:30:00,Delivered,274.57
404,68,19,Cheese Burst Pizza,2025-03-24,09:00:00,Delivered,508.09
405,183,3,Cheese Burst Pizza,2025-10-22,10:30:00,Delivered,464.12
406,373,201,Peri Peri Fries,2025-08-13,19:30:00,Delivered,355.71
407,196,39,Gulab Jamun,2025-08-24,03:00:00,Delivered,476.13
408,126,66,Veg Biryani,2025-11-18,09:00:00,Delivered,705.44
409,175,73,Veg Biryani,2025-10-19,21:00:00,Cancelled,658.03
410,262,184,Peri Peri Fries,2025-05-17,21:00:00,Delivered,881.36
411,375,134,Hakka Noodles,2025-03-04,00:00:00,Delivered,438.51
412,412,230,Margherita Pizza,2025-06-19,12:00:00,Delivered,709.58
413,286,28,Cheese Burst Pizza,2025-05-18,00:00:00,Delivered,647.17
414,155,176,Veg Biryani,2025-03-20,00:00:00,Delivered,391.57
415,69,98,Peri Peri Fries,2025-07-10,21:00:00,Delivered,879.72
416,108,93,Peri Peri Fries,2025-10-15,09:00:00,Cancelled,1081.04
417,423,176,Gulab Jamun,2025-09-10,01:30:00,Delivered,490.89
418,35,195,Peri Peri Fries,2025-05-05,19:30:00,Delivered,485.96
419,359,182,Peri Peri Fries,2025-11-04,06:00:00,Delivered,683.71
420,44,126,Paneer Butter Masala,2025-08-19,10:30:00,Delivered,329.07
421,143,16,Margherita Pizza,2025-05-15,10:30:00,Delivered,701.59
422,211,236,Paneer Butter Masala,2025-09-09,03:00:00,Cancelled,945.15
423,478,35,Peri Peri Fries,2025-07-14,09:00:00,Delivered,699.22
424,486,75,Hakka Noodles,2025-05-04,03:00:00,Delivered,388.53
425,416,107,Margherita Pizza,2025-01-13,07:30:00,Delivered,628.46
426,488,87,Margherita Pizza,2025-06-14,03:00:00,Delivered,578.13
427,285,158,Butter Chicken,2025-03-17,03:00:00,Delivered,196.53
428,447,176,Cheese Burst Pizza,2025-12-05,00:00:00,Delivered,728.96
429,6,69,Margherita Pizza,2025-05-08,04:30:00,Delivered,399.73
430,218,116,Veg Biryani,2025-01-30,19:30:00,Delivered,905.14
431,27,8,Hakka Noodles,2025-03-20,09:00:00,Delivered,866.96
432,227,107,Margherita Pizza,2025-02-27,15:00:00,Delivered,875.35
433,284,107,Cheese Burst Pizza,2025-01-27,04:30:00,Cancelled,607.06
434,389,114,Cheese Burst Pizza,2025-05-18,18:00:00,Delivered,710.72
435,425,179,Gulab Jamun,2025-06-12,07:30:00,Pending,758.08
436,56,10,Chicken Shawarma,2025-03-12,00:00:00,Delivered,941.23
437,368,28,Paneer Butter Masala,2025-07-11,18:00:00,Delivered,445.15
438,310,164,Cheese Burst Pizza,2025-03-01,09:00:00,Delivered,369.59
439,336,60,Butter Chicken,2025-05-27,00:00:00,Cancelled,112.62
440,105,10,Hakka Noodles,2025-12-02,19:30:00,Pending,453.77
441,18,142,Chicken Shawarma,2025-05-21,04:30:00,Delivered,531.08
442,205,102,Gulab Jamun,2025-06-15,07:30:00,Delivered,203.34
443,43,63,Hakka Noodles,2025-04-27,01:30:00,Delivered,626.0
444,89,229,Veg Biryani,2025-10-16,06:00:00,Cancelled,784.96
445,74,175,Paneer Butter Masala,2025-04-27,13:30:00,Delivered,321.84
446,157,197,Chicken Biryani,2025-07-02,00:00:00,Cancelled,627.58
447,266,247,Chicken Shawarma,2025-11-24,07:30:00,Cancelled,462.82
448,134,56,Paneer Butter Masala,2025-06-28,07:30:00,Delivered,563.73
449,464,134,Paneer Butter Masala,2025-11-03,21:00:00,Delivered,680.96
450,89,222,Cheese Burst Pizza,2025-07-21,18:00:00,Delivered,426.93
451,236,147,Peri Peri Fries,2025-08-21,10:30:00,Delivered,412.23
452,132,180,Butter Chicken,2025-07-21,18:00:00,Delivered,262.81
453,229,190,Chicken Shawarma,2025-05-29,04:30:00,Delivered,333.14
454,34,128,Veg Biryani,2025-06-30,16:30:00,Delivered,635.26
455,83,177,Chicken Biryani,2025-08-23,18:00:00,Delivered,559.25
456,417,78,Veg Biryani,2025-09-22,01:30:00,Delivered,221.87
457,132,139,Hakka Noodles,2025-01-06,21:00:00,Delivered,318.56
458,428,46,Margherita Pizza,2025-06-17,03:00:00,Cancelled,564.08
459,354,69,Margherita Pizza,2025-05-03,04:30:00,Delivered,904.36
460,204,45,Peri Peri Fries,2025-02-19,13:30:00,Pending,362.9
461,287,95,Butter Chicken,2025-04-25,15:00:00,Delivered,218.11
462,336,108,Chicken Biryani,2025-05-13,06:00:00,Delivered,334.47
463,450,58,Chicken Shawarma,2025-09-14,15:00:00,Delivered,496.94
464,497,160,Cheese Burst Pizza,2025-07-27,19:30:00,Delivered,268.33
465,442,216,Chicken Shawarma,2025-07-02,10:30:00,Delivered,558.68
466,316,115,Hakka Noodles,2025-06-12,07:30:00,Delivered,669.26
467,258,10,Veg Biryani,2025-07-20,07:30:00,Delivered,498.83
468,292,141,Margherita Pizza,2025-10-28,10:30:00,Cancelled,482.03
469,454,111,Veg Biryani,2025-02-20,21:00:00,Cancelled,736.14
470,125,244,Chicken Shawarma,2025-01-22,13:30:00,Delivered,722.59
471,444,13,Paneer Butter Masala,2025-05-27,19:30:00,Delivered,364.83
472,151,36,Paneer Butter Masala,2025-01-23,15:00:00,Delivered,475.48
473,359,86,Gulab Jamun,2025-06-02,16:30:00,Delivered,948.55
474,247,128,Chicken Shawarma,2025-05-22,13:30:00,Delivered,587.94
475,175,201,Cheese Burst Pizza,2025-05-17,18:00:00,Delivered,794.31
476,372,122,Chicken Biryani,2025-07-07,19:30:00,Pending,360.16
477,492,147,Cheese Burst Pizza,2025-07-25,01:30:00,Cancelled,278.86
478,357,244,Gulab Jamun,2025-03-03,12:00:00,Cancelled,395.74
479,302,118,Butter Chicken,2025-04-13,10:30:00,Delivered,428.38
480,80,246,Margherita Pizza,2025-02-21,16:30:00,Delivered,594.75
481,107,135,Chicken Shawarma,2025-06-20,15:00:00,Cancelled,669.64
482,300,15,Peri Peri Fries,2025-08-09,16:30:00,Delivered,411.72
483,403,81,Chicken Shawarma,2025-10-06,04:30:00,Delivered,217.92
484,305,46,Margherita Pizza,2025-12-07,04:30:00,Delivered,539.99
485,344,206,Gulab Jamun,2025-07-03,10:30:00,Delivered,852.72
486,58,233,Hakka Noodles,2025-08-31,06:00:00,Delivered,967.63
487,91,48,Peri Peri Fries,2025-01-08,21:00:00,Cancelled,80.0
488,135,66,Hakka Noodles,2025-07-18,13:30:00,Cancelled,680.02
489,350,206,Paneer Butter Masala,2025-07-11,00:00:00,Delivered,881.67
490,169,4,Veg Biryani,2025-02-07,16:30:00,Delivered,390.63
491,334,3,Chicken Shawarma,2025-08-04,13:30:00,Delivered,554.03
492,122,3,Margherita Pizza,2025-11-16,07:30:00,Delivered,706.05
493,500,203,Veg Biryani,2025-09-17,03:00:00,Delivered,724.63
494,236,69,Peri Peri Fries,2025-08-09,19:30:00,Delivered,392.11
495,399,240,Butter Chicken,2025-07-30,10:30:00,Delivered,864.44
496,76,247,Chicken Biryani,2025-07-30,12:00:00,Delivered,510.49
497,309,93,Peri Peri Fries,2025-08-26,07:30:00,Delivered,364.43
498,477,28,Chicken Shawarma,2025-04-23,00:00:00,Cancelled,265.53
499,23,23,Chicken Biryani,2025-06-28,19:30:00,Delivered,722.86
500,333,30,Butter Chicken,2025-08-06,06:00:00,Pending,285.65
501,73,62,Peri Peri Fries,2025-08-02,13:30:00,Delivered,824.65
502,88,87,Gulab Jamun,2025-04-13,19:30:00,Cancelled,756.23
503,103,51,Butter Chicken,2025-03-17,07:30:00,Delivered,129.37
504,94,41,Cheese Burst Pizza,2025-07-09,09:00:00,Delivered,645.21
505,449,214,Peri Peri Fries,2025-06-29,12:00:00,Delivered,115.56
506,316,64,Hakka Noodles,2025-07-12,00:00:00,Delivered,276.68
507,266,43,Peri Peri Fries,2025-04-26,21:00:00,Delivered,962.06
508,253,204,Cheese Burst Pizza,2025-09-09,07:30:00,Delivered,516.57
509,358,91,Veg Biryani,2025-10-19,09:00:00,Delivered,362.74
510,58,58,Gulab Jamun,2025-11-11,10:30:00,Delivered,239.9
511,431,59,Paneer Butter Masala,2025-06-19,06:00:00,Delivered,841.0
512,399,168,Margherita Pizza,2025-08-07,21:00:00,Delivered,814.48
513,9,174,Veg Biryani,2025-03-25,06:00:00,Delivered,571.06
514,13,62,Gulab Jamun,2025-01-13,13:30:00,Delivered,602.06
515,407,177,Gulab Jamun,2025-08-08,04:30:00,Delivered,603.64
516,417,116,Gulab Jamun,2025-09-21,06:00:00,Delivered,608.63
517,393,207,Cheese Burst Pizza,2025-11-11,12:00:00,Cancelled,723.27
518,131,111,Paneer Butter Masala,2025-02-05,21:00:00,Cancelled,371.77
519,222,23,Hakka Noodles,2025-02-03,12:00:00,Delivered,133.87
520,329,172,Chicken Shawarma,2025-04-12,13:30:00,Delivered,849.63
521,372,233,Gulab Jamun,2025-05-13,15:00:00,Delivered,240.72
522,153,172,Hakka Noodles,2025-01-25,01:30:00,Delivered,690.97
523,381,19,Chicken Shawarma,2025-07-25,01:30:00,Delivered,623.59
524,367,172,Margherita Pizza,2025-01-30,15:00:00,Delivered,455.32
525,472,11,Hakka Noodles,2025-01-27,01:30:00,Delivered,357.96
526,480,60,Margherita Pizza,2025-08-14,00:00:00,Delivered,585.01
527,71,166,Chicken Shawarma,2025-11-11,15:00:00,Delivered,848.08
528,420,232,Paneer Butter Masala,2025-03-01,15:00:00,Delivered,193.22
529,345,235,Margherita Pizza,2025-11-07,16:30:00,Delivered,513.72
530,20,3,Paneer Butter Masala,2025-10-31,15:00:00,Delivered,977.36
531,81,144,Veg Biryani,2025-11-28,03:00:00,Delivered,721.17
532,438,224,Paneer Butter Masala,2025-03-17,07:30:00,Pending,224.94
533,228,230,Margherita Pizza,2025-10-25,10:30:00,Delivered,316.01
534,346,9,Peri Peri Fries,2025-09-15,12:00:00,Pending,765.8
535,19,41,Paneer Butter Masala,2025-05-05,09:00:00,Delivered,200.03
536,444,38,Gulab Jamun,2025-11-28,04:30:00,Delivered,445.79
537,165,69,Paneer Butter Masala,2025-10-28,07:30:00,Delivered,354.97
538,368,193,Peri Peri Fries,2025-08-12,06:00:00,Delivered,496.33
539,387,35,Cheese Burst Pizza,2025-11-27,00:00:00,Delivered,744.96
540,107,127,Cheese Burst Pizza,2025-10-01,18:00:00,Pending,488.17
541,377,163,Paneer Butter Masala,2025-09-17,21:00:00,Delivered,405.48
542,348,204,Margherita Pizza,2025-11-15,15:00:00,Delivered,566.92
543,214,228,Butter Chicken,2025-10-25,07:30:00,Delivered,523.98
544,239,213,Margherita Pizza,2025-06-19,13:30:00,Delivered,305.22
545,147,48,Gulab Jamun,2025-05-18,16:30:00,Delivered,418.31
546,181,107,Margherita Pizza,2025-07-15,00:00:00,Cancelled,108.18
547,430,8,Paneer Butter Masala,2025-03-02,09:00:00,Delivered,382.88
548,336,27,Peri Peri Fries,2025-11-06,00:00:00,Delivered,864.45
549,440,9,Margherita Pizza,2025-11-22,04:30:00,Delivered,675.6
550,198,220,Chicken Shawarma,2025-08-03,12:00:00,Cancelled,441.48
551,485,158,Veg Biryani,2025-02-13,00:00:00,Delivered,740.24
552,287,14,Peri Peri Fries,2025-09-23,04:30:00,Delivered,869.9
553,53,151,Veg Biryani,2025-08-20,07:30:00,Delivered,520.41
554,369,29,Peri Peri Fries,2025-01-22,07:30:00,Delivered,323.02
555,240,26,Paneer Butter Masala,2025-11-20,21:00:00,Delivered,431.32
556,290,214,Chicken Biryani,2025-04-18,18:00:00,Delivered,649.48
557,287,143,Peri Peri Fries,2025-12-09,10:30:00,Delivered,773.76
558,188,115,Butter Chicken,2025-10-04,09:00:00,Delivered,533.81
559,395,73,Cheese Burst Pizza,2025-04-23,00:00:00,Cancelled,464.47
560,484,218,Butter Chicken,2025-04-20,22:30:00,Delivered,762.32
561,6,81,Gulab Jamun,2025-07-20,18:00:00,Delivered,275.83
562,283,201,Paneer Butter Masala,2025-03-03,19:30:00,Delivered,524.44
563,263,67,Hakka Noodles,2025-05-22,09:00:00,Delivered,802.03
564,49,249,Cheese Burst Pizza,2025-06-05,03:00:00,Delivered,546.83
565,352,144,Paneer Butter Masala,2025-03-01,10:30:00,Delivered,479.22
566,200,141,Veg Biryani,2025-02-15,03:00:00,Delivered,200.13
567,60,90,Margherita Pizza,2025-07-31,19:30:00,Delivered,409.02
568,33,209,Chicken Shawarma,2025-05-10,22:30:00,Pending,555.21
569,303,96,Veg Biryani,2025-06-19,19:30:00,Delivered,755.33
570,244,152,Hakka Noodles,2025-05-26,18:00:00,Delivered,186.68
571,172,118,Margherita Pizza,2025-07-31,00:00:00,Delivered,354.68
572,207,62,Peri Peri Fries,2025-10-10,18:00:00,Delivered,437.84
573,375,185,Cheese Burst Pizza,2025-04-04,18:00:00,Delivered,595.61
574,283,36,Hakka Noodles,2025-01-18,19:30:00,Delivered,321.05
575,478,188,Cheese Burst Pizza,2025-08-07,10:30:00,Delivered,388.92
576,22,245,Paneer Butter Masala,2025-05-10,01:30:00,Cancelled,895.12
577,47,214,Margherita Pizza,2025-02-18,00:00:00,Delivered,562.23
578,349,124,Butter Chicken,2025-12-10,03:00:00,Delivered,427.74
579,489,201,Chicken Biryani,2025-07-11,01:30:00,Delivered,658.51
580,432,22,Butter Chicken,2025-09-26,01:30:00,Delivered,154.99
581,158,105,Chicken Biryani,2025-11-14,16:30:00,Delivered,420.31
582,258,114,Margherita Pizza,2025-11-24,00:00:00,Delivered,341.56
583,143,110,Cheese Burst Pizza,2025-05-16,01:30:00,Delivered,355.51
584,47,212,Hakka Noodles,2025-07-25,19:30:00,Delivered,314.11
585,27,3,Paneer Butter Masala,2025-03-01,03:00:00,Delivered,477.64
586,455,164,Gulab Jamun,2025-11-04,21:00:00,Delivered,471.22
587,27,97,Gulab Jamun,2025-07-28,10:30:00,Delivered,395.39
588,469,210,Chicken Biryani,2025-09-17,09:00:00,Delivered,93.69
589,397,36,Cheese Burst Pizza,2025-11-02,22:30:00,Delivered,323.93
590,439,10,Butter Chicken,2025-11-01,13:30:00,Delivered,371.19
591,145,100,Chicken Biryani,2025-04-03,13:30:00,Pending,174.61
592,75,21,Paneer Butter Masala,2025-04-29,19:30:00,Delivered,863.17
593,187,217,Hakka Noodles,2025-08-04,16:30:00,Cancelled,131.28
594,10,177,Peri Peri Fries,2025-09-12,00:00:00,Delivered,919.77
595,121,104,Peri Peri Fries,2025-01-04,09:00:00,Delivered,80.0
596,289,115,Cheese Burst Pizza,2025-04-24,22:30:00,Delivered,207.12
597,462,137,Chicken Biryani,2025-11-28,01:30:00,Pending,434.54
598,165,112,Margherita Pizza,2025-08-05,09:00:00,Delivered,779.14
599,382,219,Paneer Butter Masala,2025-07-12,10:30:00,Delivered,326.8
600,264,248,Paneer Butter Masala,2025-02-22,00:00:00,Delivered,1110.58
601,161,120,Cheese Burst Pizza,2025-10-03,12:00:00,Delivered,198.09
602,391,249,Veg Biryani,2025-06-25,09:00:00,Delivered,617.78
603,418,79,Margherita Pizza,2025-06-05,15:00:00,Delivered,577.06
604,327,180,Cheese Burst Pizza,2025-01-21,10:30:00,Delivered,279.8
605,391,96,Butter Chicken,2025-07-26,21:00:00,Delivered,188.06
606,297,176,Veg Biryani,2025-07-26,06:00:00,Delivered,534.77
607,118,188,Chicken Biryani,2025-08-18,16:30:00,Delivered,551.46
608,484,245,Margherita Pizza,2025-07-10,21:00:00,Delivered,169.1
609,311,108,Margherita Pizza,2025-12-03,10:30:00,Delivered,662.86
610,263,119,Paneer Butter Masala,2025-05-14,22:30:00,Delivered,655.5
611,84,178,Chicken Shawarma,2025-11-22,10:30:00,Delivered,717.45
612,146,167,Veg Biryani,2025-03-23,22:30:00,Delivered,274.84
613,493,144,Paneer Butter Masala,2025-07-19,10:30:00,Cancelled,1105.33
614,171,28,Margherita Pizza,2025-06-08,15:00:00,Delivered,420.81
615,489,243,Hakka Noodles,2025-09-06,22:30:00,Delivered,473.43
616,334,6,Butter Chicken,2025-10-12,04:30:00,Delivered,257.3
617,424,61,Chicken Biryani,2025-01-11,06:00:00,Delivered,521.8
618,309,6,Paneer Butter Masala,2025-09-25,07:30:00,Delivered,254.01
619,14,230,Gulab Jamun,2025-11-09,19:30:00,Delivered,552.61
620,149,122,Peri Peri Fries,2025-02-21,09:00:00,Delivered,80.0
621,369,239,Cheese Burst Pizza,2025-02-28,22:30:00,Delivered,674.83
622,251,194,Paneer Butter Masala,2025-10-04,13:30:00,Delivered,114.23
623,57,105,Paneer Butter Masala,2025-02-18,09:00:00,Delivered,627.51
624,347,168,Peri Peri Fries,2025-05-18,09:00:00,Delivered,358.72
625,302,199,Chicken Biryani,2025-07-17,06:00:00,Cancelled,704.27
626,410,219,Margherita Pizza,2025-09-23,03:00:00,Delivered,536.83
627,347,62,Butter Chicken,2025-08-19,22:30:00,Delivered,552.65
628,408,28,Chicken Shawarma,2025-08-04,18:00:00,Delivered,859.62
629,133,80,Margherita Pizza,2025-02-27,03:00:00,Delivered,351.11
630,170,175,Cheese Burst Pizza,2025-03-23,18:00:00,Delivered,229.01
631,102,9,Chicken Shawarma,2025-09-19,01:30:00,Delivered,703.73
632,476,180,Chicken Shawarma,2025-02-02,01:30:00,Delivered,464.61
633,106,15,Veg Biryani,2025-05-01,00:00:00,Delivered,738.46
634,171,162,Veg Biryani,2025-08-13,15:00:00,Delivered,281.41
635,128,20,Gulab Jamun,2025-10-30,13:30:00,Delivered,219.87
636,250,206,Margherita Pizza,2025-03-30,01:30:00,Delivered,600.6
637,32,60,Butter Chicken,2025-10-28,03:00:00,Delivered,289.66
638,216,186,Gulab Jamun,2025-10-13,09:00:00,Delivered,272.96
639,262,75,Chicken Biryani,2025-07-19,09:00:00,Delivered,650.05
640,330,94,Chicken Shawarma,2025-10-08,16:30:00,Delivered,373.35
641,494,67,Peri Peri Fries,2025-04-08,04:30:00,Delivered,607.57
642,244,2,Butter Chicken,2025-02-20,06:00:00,Delivered,80.0
643,451,178,Chicken Shawarma,2025-11-11,07:30:00,Pending,176.83
644,391,142,Chicken Biryani,2025-03-21,22:30:00,Delivered,558.33
645,285,184,Butter Chicken,2025-11-09,12:00:00,Delivered,405.39
646,290,221,Hakka Noodles,2025-11-20,06:00:00,Delivered,410.52
647,263,197,Peri Peri Fries,2025-08-12,13:30:00,Cancelled,194.4
648,337,44,Chicken Biryani,2025-07-01,07:30:00,Delivered,546.36
649,333,174,Hakka Noodles,2025-03-28,16:30:00,Delivered,949.25
650,314,134,Cheese Burst Pizza,2025-12-04,10:30:00,Delivered,555.87
651,85,136,Chicken Biryani,2025-10-21,00:00:00,Delivered,483.47
652,415,39,Chicken Biryani,2025-06-22,13:30:00,Delivered,643.78
653,329,231,Margherita Pizza,2025-06-17,10:30:00,Delivered,101.88
654,45,236,Paneer Butter Masala,2025-05-12,15:00:00,Delivered,706.34
655,303,93,Chicken Shawarma,2025-09-21,22:30:00,Delivered,1026.62
656,333,231,Veg Biryani,2025-10-29,22:30:00,Delivered,295.3
657,465,44,Peri Peri Fries,2025-06-23,00:00:00,Delivered,657.01
658,200,27,Chicken Shawarma,2025-09-05,01:30:00,Delivered,415.79
659,201,16,Chicken Biryani,2025-07-19,03:00:00,Delivered,740.25
660,329,219,Butter Chicken,2025-07-25,00:00:00,Delivered,615.31
661,168,39,Chicken Biryani,2025-06-10,19:30:00,Delivered,263.05
662,240,232,Cheese Burst Pizza,2025-10-16,12:00:00,Delivered,850.33
663,372,129,Chicken Biryani,2025-06-12,10:30:00,Delivered,607.72
664,286,237,Hakka Noodles,2025-09-10,01:30:00,Delivered,344.59
665,190,179,Chicken Shawarma,2025-01-15,18:00:00,Cancelled,265.28
666,71,191,Butter Chicken,2025-03-23,12:00:00,Delivered,231.5
667,145,33,Paneer Butter Masala,2025-08-03,09:00:00,Cancelled,525.29
668,359,248,Hakka Noodles,2025-03-23,07:30:00,Delivered,561.03
669,486,50,Gulab Jamun,2025-06-08,19:30:00,Delivered,80.0
670,389,103,Peri Peri Fries,2025-05-09,04:30:00,Delivered,508.25
671,209,182,Margherita Pizza,2025-01-28,13:30:00,Cancelled,340.87
672,360,27,Margherita Pizza,2025-05-10,18:00:00,Delivered,334.05
673,378,209,Chicken Biryani,2025-07-18,18:00:00,Delivered,446.45
674,385,124,Chicken Biryani,2025-06-16,01:30:00,Delivered,776.58
675,208,207,Butter Chicken,2025-08-26,09:00:00,Delivered,1060.29
676,465,86,Veg Biryani,2025-02-20,06:00:00,Delivered,294.73
677,222,249,Gulab Jamun,2025-01-05,15:00:00,Delivered,510.28
678,287,147,Chicken Biryani,2025-05-16,22:30:00,Pending,349.05
679,163,28,Margherita Pizza,2025-09-03,06:00:00,Delivered,657.38
680,365,151,Butter Chicken,2025-05-11,13:30:00,Delivered,388.5
681,72,64,Cheese Burst Pizza,2025-12-09,04:30:00,Delivered,676.6
682,240,228,Chicken Shawarma,2025-01-03,12:00:00,Cancelled,448.93
683,414,241,Gulab Jamun,2025-05-11,01:30:00,Delivered,313.47
684,127,167,Peri Peri Fries,2025-12-10,13:30:00,Delivered,689.97
685,487,240,Margherita Pizza,2025-10-20,16:30:00,Delivered,787.85
686,85,49,Gulab Jamun,2025-04-12,09:00:00,Cancelled,614.79
687,15,187,Margherita Pizza,2025-01-22,07:30:00,Delivered,436.23
688,248,148,Chicken Biryani,2025-09-11,06:00:00,Delivered,679.97
689,482,189,Peri Peri Fries,2025-05-10,15:00:00,Delivered,759.92
690,312,111,Peri Peri Fries,2025-02-10,07:30:00,Delivered,637.42
691,444,128,Butter Chicken,2025-10-29,15:00:00,Delivered,452.58
692,283,9,Paneer Butter Masala,2025-09-24,10:30:00,Delivered,305.61
693,2,245,Paneer Butter Masala,2025-02-08,01:30:00,Delivered,431.57
694,74,23,Peri Peri Fries,2025-01-29,09:00:00,Delivered,567.41
695,64,237,Chicken Shawarma,2025-07-04,13:30:00,Delivered,649.32
696,261,135,Hakka Noodles,2025-04-17,18:00:00,Delivered,604.4
697,347,159,Hakka Noodles,2025-08-06,00:00:00,Delivered,358.0
698,324,60,Margherita Pizza,2025-07-05,13:30:00,Delivered,703.05
699,239,243,Chicken Shawarma,2025-07-09,06:00:00,Delivered,643.06
700,397,61,Chicken Shawarma,2025-10-27,19:30:00,Delivered,739.19
701,337,75,Gulab Jamun,2025-06-17,13:30:00,Delivered,731.45
702,341,232,Paneer Butter Masala,2025-08-15,19:30:00,Delivered,731.13
